record_type,model,task_id,indicator_id,run_index,candidate_evidence,quoted_text_span,confidence_level,error,n_runs,n_success,quote_stability,evidence_stability,confidence_stability,unique_quotes,unique_evidence,unique_confidence,mean_quote_stability,mean_evidence_stability,mean_confidence_stability,overall_stability,variability_label,status,mode
run,phi3,gov_sample_d6_vendor,d6_vendor_independence_01,19,Document addresses d6_vendor_independence_01.,"security updates.

Vendor contracts require 30-day notice before model weig",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,0,Document addresses d5_monitoring_incidents_01. [stability variant 2],"me.

## 5. Risk and incidents

AI-related risks are entered in the co (run 0)",low,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,1,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,2,Document addresses d5_monitoring_incidents_01. [stability variant 4],"me.

## 5. Risk and incidents

AI-related risks are entered in the co (run 2)",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,3,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,4,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,5,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,6,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,7,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,8,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,9,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,10,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,11,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,12,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,13,Document addresses d5_monitoring_incidents_01. [stability variant 3],"me.

## 5. Risk and incidents

AI-related risks are entered in the co (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,14,Document addresses d5_monitoring_incidents_01. [stability variant 4],"me.

## 5. Risk and incidents

AI-related risks are entered in the co (run 2)",medium,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,15,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,16,Document addresses d5_monitoring_incidents_01. [stability variant 1],"me.

## 5. Risk and incidents

AI-related risks are entered in the co",medium,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,17,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,18,Document addresses d5_monitoring_incidents_01. [stability variant 4],"me.

## 5. Risk and incidents

AI-related risks are entered in the co (run 0)",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d5_incidents,d5_monitoring_incidents_01,19,Document addresses d5_monitoring_incidents_01.,"me.

## 5. Risk and incidents

AI-related risks are entered in the co",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,0,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,1,No explicit evidence identified. [stability variant 3],synthetic variant 3,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,2,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,3,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,4,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,5,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,6,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,7,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,8,No explicit evidence identified. [stability variant 2],synthetic variant 2,high,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,9,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,10,No explicit evidence identified. [stability variant 1],synthetic variant 1,medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,11,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,12,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,13,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,14,No explicit evidence identified. [stability variant 1],synthetic variant 1,medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,16,No explicit evidence identified.,,high,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,17,No explicit evidence identified. [stability variant 4],synthetic variant 4,high,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,18,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d2_miss,d2_oversight_design_01,19,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,0,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,1,Document addresses d6_vendor_independence_01. [stability variant 4],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 1)",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,2,Document addresses d6_vendor_independence_01. [stability variant 4],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 2)",medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,3,Document addresses d6_vendor_independence_01. [stability variant 2],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,4,Document addresses d6_vendor_independence_01. [stability variant 3],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,5,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,6,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,7,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,8,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,9,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,10,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,11,Document addresses d6_vendor_independence_01. [stability variant 4],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 2)",medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,12,Document addresses d6_vendor_independence_01. [stability variant 2],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,13,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,14,Document addresses d6_vendor_independence_01. [stability variant 1],"l security team

## Vendor independence

Secondary supplier evaluation schedule",low,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,15,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,16,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,17,Document addresses d6_vendor_independence_01. [stability variant 1],"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,18,Document addresses d6_vendor_independence_01.,"l security team

## Vendor independence

Secondary supplier evaluation schedule",high,,,,,,,,,,,,,,,,
run,phi3,procurement_d6_vendor,d6_vendor_independence_01,19,Document addresses d6_vendor_independence_01. [stability variant 4],"l security team

## Vendor independence

Secondary supplier evaluation schedule (run 1)",low,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,0,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",medium,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,1,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,2,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,3,Document addresses d6_infrastructure_01. [stability variant 4],"luster in municipal data centre (EU hosting)
- No public cloud inferenc (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,4,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,5,Document addresses d6_infrastructure_01. [stability variant 3],"luster in municipal data centre (EU hosting)
- No public cloud inferenc (run 2)",low,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,6,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,7,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,8,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,9,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,10,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,11,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,12,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,13,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,14,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,15,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,16,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,17,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,18,Document addresses d6_infrastructure_01.,"luster in municipal data centre (EU hosting)
- No public cloud inferenc",high,,,,,,,,,,,,,,,,
run,phi3,tech_d6_infra,d6_infrastructure_01,19,Document addresses d6_infrastructure_01. [stability variant 1],"luster in municipal data centre (EU hosting)
- No public cloud inferenc",medium,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,0,No explicit evidence identified. [stability variant 4],synthetic variant 4,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,1,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,2,No explicit evidence identified. [stability variant 1],synthetic variant 1,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,3,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,4,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,5,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,6,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,7,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,8,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,9,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,10,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,11,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,12,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,13,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,14,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,16,No explicit evidence identified. [stability variant 2],synthetic variant 2,medium,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,17,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,18,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,tech_d2_miss,d2_intervention_01,19,No explicit evidence identified. [stability variant 4],synthetic variant 4,low,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,0,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,1,Document addresses d5_monitoring_incidents_01. [stability variant 1],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,2,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,3,Document addresses d5_monitoring_incidents_01. [stability variant 4],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,4,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,5,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,6,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 0)",low,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,7,Document addresses d5_monitoring_incidents_01. [stability variant 1],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",low,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,8,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,9,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,10,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,11,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,12,Document addresses d5_monitoring_incidents_01. [stability variant 4],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,13,Document addresses d5_monitoring_incidents_01. [stability variant 1],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,14,Document addresses d5_monitoring_incidents_01. [stability variant 4],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 2)",low,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,15,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,16,Document addresses d5_monitoring_incidents_01. [stability variant 2],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,17,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 2)",medium,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,18,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 0)",high,,,,,,,,,,,,,,,,
run,phi3,incident_d5_monitor,d5_monitoring_incidents_01,19,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,0,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,1,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,2,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,3,No explicit evidence identified.,,high,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,4,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,5,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,6,No explicit evidence identified. [stability variant 1],synthetic variant 1,medium,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,7,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,8,No explicit evidence identified. [stability variant 4],synthetic variant 4,medium,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,9,No explicit evidence identified. [stability variant 2],synthetic variant 2,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,10,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,11,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,12,No explicit evidence identified. [stability variant 4],synthetic variant 4,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,13,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,14,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,16,No explicit evidence identified. [stability variant 2],synthetic variant 2,medium,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,17,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,18,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,incident_d4_miss,d4_minimization_01,19,No explicit evidence identified. [stability variant 3],synthetic variant 3,high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,0,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,1,Document addresses d4_lawfulness_01. [stability variant 2],"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum (run 1)",low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,2,Document addresses d4_lawfulness_01. [stability variant 4],"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum (run 2)",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,3,Document addresses d4_lawfulness_01. [stability variant 1],"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,4,Document addresses d4_lawfulness_01. [stability variant 1],"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,5,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,6,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,7,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,8,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,9,Document addresses d4_lawfulness_01. [stability variant 2],"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum (run 0)",low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,10,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,11,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,12,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,13,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,14,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,15,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,16,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,17,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,18,Document addresses d4_lawfulness_01.,"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum",high,,,,,,,,,,,,,,,,
